fxosaccx,fxosaccy,fxosaccz,lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,a3,a4,a5,f1,f2,timestamp
2164,-1308,11304,0,0,0,0,0,0,11024,14184,17315,10543,17347,20221,72,3,14900
128,-1192,5080,0,0,0,0,0,0,11318,18707,13323,14312,18283,15457,71,0,14910
-2088,444,23080,0,0,0,0,0,0,18162,24811,11368,11376,16073,16304,72,3,14920
648,1540,32764,0,0,0,0,0,0,19335,19845,15025,17334,21787,12168,71,1,14930
1524,-1796,4664,0,0,0,0,0,0,15972,20024,19315,21084,20806,13578,71,1,14940
-908,216,19804,0,0,0,0,0,0,14279,13157,19184,18398,21119,14095,71,1,14950
-424,5468,32764,0,0,0,0,0,0,11068,13138,15175,17291,25931,24773,71,2,14960
2092,-1740,16508,0,0,0,0,0,0,10135,10948,23033,19223,28677,24961,71,2,14970
232,-884,2120,0,0,0,0,0,0,11251,11188,20036,21016,21109,19139,71,0,14980
416,4344,11680,0,0,0,0,0,0,13423,11576,19458,13249,23044,17509,71,1,14990
-1220,-556,29148,0,0,0,0,0,0,19799,12551,15119,12350,20005,15250,72,6,15000
1500,-8,16984,0,0,0,0,0,0,17162,15952,15239,11392,23892,19077,71,3,15010
576,-2612,-8756,0,0,0,0,0,0,11243,7732,14303,7529,22120,16354,72,0,15020
-576,3340,6452,0,0,0,0,0,0,12949,10251,8410,7238,17959,16064,71,4,15030
-2712,1340,30052,0,0,0,0,0,0,13932,16356,9448,8628,19174,16415,71,1,15040
1268,-544,18624,0,0,0,0,0,0,21805,23022,12134,13210,20171,13258,71,2,15050
-1596,-2832,-1828,0,0,0,0,0,0,16862,11345,11552,15272,17126,11446,71,0,15060
1832,2472,28752,0,0,0,0,0,0,8430,11496,8432,9462,13446,10545,71,2,15070
352,1236,31996,0,0,0,0,0,0,15200,18012,13295,13365,16322,16418,70,2,15080
-2224,-1980,18264,0,0,0,0,0,0,23148,21074,18251,19959,22762,16206,70,2,15090
1364,-3740,-4752,0,0,0,0,0,0,20078,16140,18120,17455,17938,19156,70,0,15100
-976,584,32764,0,0,0,0,0,0,20014,19368,17046,15172,17322,16203,71,2,15110
3492,88,32764,0,0,0,0,0,0,21988,17407,16280,15186,21996,17328,71,1,15120
88,-1764,14524,0,0,0,0,0,0,15176,17323,19143,15307,22159,13466,73,1,15130
1128,1248,940,0,0,0,0,0,0,21820,19634,20783,23126,21212,22827,70,0,15140
-1608,2104,31316,0,0,0,0,0,0,21293,15498,23923,21123,24069,27808,71,1,15150
1840,-200,18248,0,0,0,0,0,0,15954,14400,25105,21217,23988,23009,70,2,15160
96,-2192,3904,0,0,0,0,0,0,11443,17797,23169,24806,27261,15374,71,0,15170
1268,380,5680,0,0,0,0,0,0,12299,14394,18913,26903,25882,16378,73,1,15180
4552,316,28820,0,0,0,0,0,0,14015,12302,15506,16013,23177,18310,71,3,15190
1588,-448,28720,0,0,0,0,0,0,9296,15145,17159,15139,22009,13299,73,2,15200
-2040,-2908,8480,0,0,0,0,0,0,10445,12126,13419,14310,23895,21120,71,0,15210
-864,1628,23288,0,0,0,0,0,0,8676,7356,15284,15101,24074,19175,73,3,15220
5624,4332,32764,0,0,0,0,0,0,8547,15278,18803,19869,24990,22820,70,1,15230
-2940,1316,24052,0,0,0,0,0,0,11218,19360,24635,25078,26071,26948,71,1,15240
-108,-176,9244,0,0,0,0,0,0,17222,22768,22033,20968,25613,25873,70,0,15250
1932,4056,6792,0,0,0,0,0,0,17315,13081,18986,20787,27677,24007,72,1,15260
-2144,-1284,21936,0,0,0,0,0,0,14507,20893,20961,18958,20223,15364,71,3,15270
688,-1412,21120,0,0,0,0,0,0,19089,22103,19080,16310,20784,14290,70,0,15280
-448,-4264,2124,0,0,0,0,0,0,23587,19134,16870,20194,22757,16939,70,1,15290
464,2460,24404,0,0,0,0,0,0,21869,16328,24950,18975,21084,18921,71,2,15300
800,4100,32764,0,0,0,0,0,0,15219,15057,17256,15085,13555,13454,71,3,15310
-96,-216,14708,0,0,0,0,0,0,12403,11309,13175,11485,19114,10368,70,0,15320
512,-2196,292,0,0,0,0,0,0,19010,23107,13138,18809,22175,13485,70,3,15330
-1656,-976,30512,0,0,0,0,0,0,15492,14861,17073,24017,26722,24819,71,3,15340
2800,-3448,4680,0,0,0,0,0,0,12478,11434,23139,20121,25010,26849,70,1,15350
1940,2056,27412,0,0,0,0,0,0,15074,13207,24858,25678,26799,22103,69,0,15360
-2168,2304,30356,0,0,0,0,0,0,11228,13268,26563,23933,28938,26912,70,2,15370
-8,1304,23396,0,0,0,0,0,0,13185,9413,24045,21026,22937,25870,72,5,15380
2384,-1392,-1452,0,0,0,0,0,0,14436,18698,25009,16526,24086,21046,70,1,15390
3504,3068,26984,0,0,0,0,0,0,23159,25593,15092,16069,22174,19075,71,0,15400
908,-1156,28164,0,0,0,0,0,0,19139,16151,18172,18853,20221,22017,70,1,15410
540,496,10884,0,0,0,0,0,0,15746,13323,19111,23072,19133,18027,73,2,15420
-1396,-1252,7936,0,0,0,0,0,0,13422,16684,23062,22899,22028,22053,70,0,15430
-52,484,25512,0,0,0,0,0,0,13899,13143,25922,25064,25282,21850,70,4,15440
56,-416,32764,0,0,0,0,0,0,18922,17487,23129,23078,23030,18339,70,1,15450
-768,604,11736,0,0,0,0,0,0,18693,14127,21275,23028,24848,20986,70,1,15460
-2440,324,30000,0,0,0,0,0,0,12303,6519,19081,19117,23020,18033,70,0,15470
-1988,1496,32764,0,0,0,0,0,0,11568,11463,15164,20762,26525,24878,71,3,15480
-216,-2556,22808,0,0,0,0,0,0,13830,7276,21869,23986,26855,21985,71,4,15490
540,-1420,3548,0,0,0,0,0,0,13258,17115,26859,23231,22032,22072,70,1,15500
1664,-1476,9808,0,0,0,0,0,0,23061,19009,19002,13224,25839,23901,71,0,15510
84,-1440,1752,0,0,0,0,0,0,17156,19849,21259,15185,21477,17143,71,1,15520
2732,-440,17704,0,0,0,0,0,0,18901,12218,15531,8275,19139,15492,70,2,15530
484,-4568,-4372,0,0,0,0,0,0,7254,5503,9561,16152,21281,16787,70,1,15540
608,632,27088,0,0,0,0,0,0,13082,17159,20843,23242,26832,23994,70,2,15550
-2136,1324,32764,0,0,0,0,0,0,19905,15216,23950,26750,32583,29827,72,1,15560
2612,-1348,12920,0,0,0,0,0,0,17085,16493,26775,22093,30004,19124,70,2,15570
-380,1936,8432,0,0,0,0,0,0,19139,20185,19167,17055,19436,16049,70,0,15580
2712,3012,22396,0,0,0,0,0,0,21887,22029,19070,9266,19909,21833,70,3,15590
-1392,-1888,18696,0,0,0,0,0,0,15943,13091,12620,17068,21797,17106,71,2,15600
1512,252,8280,0,0,0,0,0,0,11144,5547,15142,21269,22782,22953,72,2,15610
1964,3092,7360,0,0,0,0,0,0,11161,9245,23998,19154,26088,19499,71,0,15620
216,1544,32764,0,0,0,0,0,0,7410,12278,19084,21214,26535,18033,72,2,15630
-3116,-3524,24624,0,0,0,0,0,0,8310,16016,18953,21091,27693,19963,72,3,15640
1676,-1648,2084,0,0,0,0,0,0,15071,14118,17086,23122,24083,24106,71,2,15650
3500,1104,23608,0,0,0,0,0,0,13995,19024,23041,18906,23909,21192,70,1,15660
704,1892,31352,0,0,0,0,0,0,17293,18681,23729,21130,22007,22022,72,1,15670
1204,224,17408,0,0,0,0,0,0,14832,20887,19001,16204,20047,19167,70,1,15680
1740,-1308,4244,0,0,0,0,0,0,21095,22946,14448,15357,21044,20911,70,0,15690
1780,-104,15108,0,0,0,0,0,0,18259,12295,23197,23001,19117,20017,70,3,15700
-2580,-1632,16464,0,0,0,0,0,0,10169,8116,19199,21922,26815,16386,71,4,15710
1124,-2080,2416,0,0,0,0,0,0,12545,13596,17140,21187,21367,13264,71,1,15720
-572,-3864,-4200,0,0,0,0,0,0,19789,9088,17131,15475,16206,17227,71,0,15730
2912,2196,30144,0,0,0,0,0,0,12264,9236,13163,16157,21974,17227,72,2,15740
-2752,3768,32764,0,0,0,0,0,0,8969,9391,17184,23018,24554,19909,71,3,15750
3676,384,15212,0,0,0,0,0,0,10356,13174,15455,12342,23888,22164,71,2,15760
32,1392,4204,0,0,0,0,0,0,15216,17920,11321,12413,23970,19115,70,1,15770
-620,4180,32764,0,0,0,0,0,0,18124,17036,17310,19104,19118,20965,71,1,15780
900,-2036,20636,0,0,0,0,0,0,19114,13210,24954,23866,24052,19247,70,2,15790
1984,-2452,11404,0,0,0,0,0,0,15967,18861,26830,26886,26684,19136,71,1,15800
-252,1968,11524,0,0,0,0,0,0,20107,23947,21332,18121,23145,20253,71,1,15810
516,680,29956,0,0,0,0,0,0,19965,18973,21039,23059,26722,17548,72,4,15820
-1820,-1244,23880,0,0,0,0,0,0,9205,17101,19033,21828,25840,17219,72,1,15830
1544,-3372,6032,0,0,0,0,0,0,14060,11231,22773,18873,27818,19322,70,0,15840
-2148,2808,32764,0,0,0,0,0,0,13128,17113,19133,21204,24097,15227,71,2,15850
992,3188,31944,0,0,0,0,0,0,18009,16112,21146,23123,25925,22858,71,2,15860
-136,-300,23448,0,0,0,0,0,0,18719,18155,22775,21895,25897,23083,72,1,15870
1364,488,-5792,0,0,0,0,0,0,15382,19829,25934,18072,21851,23825,71,0,15880
100,3212,32708,0,0,0,0,0,0,20563,14291,18983,17263,19175,17152,72,2,15890
2128,-3224,30316,0,0,0,0,0,0,10353,9548,15489,20152,19159,17216,71,6,15900
204,-3512,14864,0,0,0,0,0,0,7132,11252,13288,13144,19311,16410,73,1,15910
56,-1784,1636,0,0,0,0,0,0,18113,20116,13305,10276,21812,22831,71,0,15920
-1460,-1388,32764,0,0,0,0,0,0,21295,20733,17188,13421,15399,21993,72,4,15930
-816,464,15016,0,0,0,0,0,0,23649,23098,15558,16298,19119,21227,71,2,15940
660,-3644,-1700,0,0,0,0,0,0,21253,21949,22919,21936,24129,17322,71,0,15950
308,0,-2452,0,0,0,0,0,0,18046,21236,21987,21123,24786,20238,71,1,15960
632,4128,19380,0,0,0,0,0,0,16467,22035,23184,19150,30943,21239,72,1,15970
-1164,-3888,10672,0,0,0,0,0,0,19998,21944,21029,21271,33474,24123,70,1,15980
1136,-1116,480,0,0,0,0,0,0,18409,20188,21097,22705,33517,25903,71,0,15990
532,-5528,680,0,0,0,0,0,0,18116,21045,26926,19142,29677,25898,72,3,16000
-168,2080,29184,0,0,0,0,0,0,21550,21290,27145,23963,25835,26870,72,1,16010
-2200,-1176,32212,0,0,0,0,0,0,15068,13207,22769,25855,26864,24011,71,1,16020
1472,-2408,14320,0,0,0,0,0,0,14814,16983,23949,21275,21446,23772,71,0,16030
1068,-176,14892,0,0,0,0,0,0,11294,16303,24811,22018,22737,24915,72,6,16040
1004,3832,32764,0,0,0,0,0,0,19265,18028,24603,16987,27790,23938,70,1,16050
68,-3264,10040,0,0,0,0,0,0,14411,13139,21083,18165,23820,17499,73,3,16060
-8,-3308,-2012,0,0,0,0,0,0,11045,6501,20925,25161,25747,20929,71,0,16070
2032,3900,12608,0,0,0,0,0,0,6589,11073,23271,20084,28825,23915,72,3,16080
3560,1052,32764,0,0,0,0,0,0,14415,13285,23697,24898,28770,21115,72,1,16090
-796,-1192,30768,0,0,0,0,0,0,13280,14274,17037,19352,24063,21847,71,1,16100
1124,1712,22048,0,0,0,0,0,0,17783,9334,17175,18985,26972,21823,71,0,16110
-3116,-420,7664,0,0,0,0,0,0,15055,9072,22766,18999,28792,19478,72,2,16120
2392,-2344,2088,0,0,0,0,0,0,12914,9343,21042,23205,28590,17286,71,1,16130
-28,-3072,720,0,0,0,0,0,0,19263,15283,20999,18914,27718,17530,72,3,16140
2960,-1564,26016,0,0,0,0,0,0,15338,10322,15004,22777,24123,16992,71,1,16150
-556,1500,32764,0,0,0,0,0,0,8366,5494,19131,18121,20236,20129,71,2,16160
-96,-84,10564,0,0,0,0,0,0,1881,4309,19139,15187,21110,17482,70,3,16170
-1260,1844,25576,0,0,0,0,0,0,7151,12578,21263,21038,19927,13739,70,0,16180
-1192,3400,32764,0,0,0,0,0,0,15059,15849,17151,18016,24713,13545,71,1,16190
-1272,48,21792,0,0,0,0,0,0,14138,13080,19005,20072,21456,13097,72,3,16200
1108,1204,9784,0,0,0,0,0,0,15786,10101,18046,13090,15525,17207,71,1,16210
3236,368,5828,0,0,0,0,0,0,17136,13960,20758,19949,17370,15589,71,0,16220
-2304,528,24780,0,0,0,0,0,0,12354,14225,22070,21313,22043,19139,71,4,16230
-744,-1224,27832,0,0,0,0,0,0,19659,18311,22883,23715,25932,24773,70,1,16240
-316,-1756,-7560,0,0,0,0,0,0,16994,19061,23871,20006,25876,24113,71,1,16250
148,1644,30448,0,0,0,0,0,0,13574,19968,15112,21122,25256,22031,70,0,16260
2264,2828,32764,0,0,0,0,0,0,19039,19956,21117,24972,25764,21025,72,2,16270
376,-2436,13008,0,0,0,0,0,0,22068,18705,23211,23223,26067,20162,72,1,16280
-304,-1644,-6040,0,0,0,0,0,0,22809,20697,21984,25638,25886,19172,71,1,16290
1904,3640,23124,0,0,0,0,0,0,23114,23216,17068,20812,26015,20244,71,1,16300
-2160,-1984,18584,0,0,0,0,0,0,14945,11283,18210,21302,23774,17326,71,1,16310
2700,-756,5700,0,0,0,0,0,0,6579,11166,17212,13437,23899,17352,71,1,16320
264,-4448,-4760,0,0,0,0,0,0,15212,14246,19337,19102,24730,16045,70,0,16330
-1436,2920,30740,0,0,0,0,0,0,13241,16149,17058,18423,24079,19285,71,3,16340
760,2348,32764,0,0,0,0,0,0,13197,13192,19970,21913,26133,23921,71,2,16350
1976,-1336,14256,0,0,0,0,0,0,17992,15195,21373,20196,28771,22166,73,6,16360
-1248,2404,11968,0,0,0,0,0,0,16802,15835,16997,15085,26562,21838,71,0,16370
-132,5308,32764,0,0,0,0,0,0,11957,6321,18264,15027,23321,15382,73,1,16380
-160,-1452,21444,0,0,0,0,0,0,8423,14081,19050,15234,25858,17311,71,4,16390
2912,-1404,4252,0,0,0,0,0,0,14972,18950,18261,21042,30634,21106,72,4,16400
-92,1444,3580,0,0,0,0,0,0,11582,13268,21790,21123,34578,29107,71,0,16410
1280,3312,28012,0,0,0,0,0,0,16395,14490,20125,21787,29030,29835,72,3,16420
-696,692,31476,0,0,0,0,0,0,19682,18841,21151,17009,24049,25745,71,1,16430
1576,-2928,1164,0,0,0,0,0,0,18399,24961,18267,12476,26838,21242,72,2,16440
-112,1900,19792,0,0,0,0,0,0,24810,23963,18136,15527,26825,22010,71,0,16450
-692,1800,32764,0,0,0,0,0,0,21044,23957,19218,19045,23054,17533,71,3,16460
24,-1008,19164,0,0,0,0,0,0,19710,17026,21131,20902,17487,10362,71,1,16470
1480,8,-4872,0,0,0,0,0,0,15070,18945,12446,11197,16040,16129,70,0,16480
1280,552,9052,0,0,0,0,0,0,12998,15083,14288,11286,21108,20773,71,1,16490
-1164,-992,20492,0,0,0,0,0,0,14822,17812,13306,9423,19135,24923,71,2,16500
100,-1768,20148,0,0,0,0,0,0,16907,13292,17122,14341,20179,25751,72,1,16510
608,-2632,-10680,0,0,0,0,0,0,14246,13302,16355,12373,22780,22066,71,0,16520
-1680,1984,31012,0,0,0,0,0,0,15014,12203,15302,12418,26843,22197,71,2,16530
1276,2744,32764,0,0,0,0,0,0,15217,14975,17242,17175,21878,21124,72,3,16540
-840,-3468,8132,0,0,0,0,0,0,18950,21907,21926,21944,25699,20251,72,1,16550
172,-424,-1576,0,0,0,0,0,0,21087,22993,25726,17072,24866,15311,71,0,16560
1612,5844,19088,0,0,0,0,0,0,15198,17224,18120,13341,20220,19176,73,1,16570
-404,-2932,6560,0,0,0,0,0,0,21986,19928,18963,12650,19134,17213,71,3,16580
-908,-892,4072,0,0,0,0,0,0,20887,15082,15060,20043,23377,16250,73,1,16590
-16,-3652,-3964,0,0,0,0,0,0,19986,23557,19077,20128,19120,17192,71,0,16600
-2384,4180,26008,0,0,0,0,0,0,25005,20896,20887,18117,26842,24944,71,1,16610
-2152,-880,32764,0,0,0,0,0,0,23804,22988,18355,16991,27686,19389,72,2,16620
1176,-2908,13908,0,0,0,0,0,0,21701,14494,13476,14307,21010,17227,72,1,16630
-412,464,532,0,0,0,0,0,0,18244,18948,11491,14025,22030,15482,72,0,16640
-1932,3780,32764,0,0,0,0,0,0,19296,15971,13244,7519,19914,18124,71,1,16650
-1800,-876,10592,0,0,0,0,0,0,9306,11341,19187,17124,21463,18792,71,4,16660
1180,-2116,3088,0,0,0,0,0,0,15161,16874,21914,19299,17109,18193,71,1,16670
-396,-3588,-1700,0,0,0,0,0,0,16419,23785,23935,21353,20059,20094,71,1,16680
-424,2456,30968,0,0,0,0,0,0,20163,20858,24009,23041,21107,18230,71,1,16690
300,348,32764,0,0,0,0,0,0,21894,25738,17286,12395,19894,14109,71,1,16700
744,-1824,4184,0,0,0,0,0,0,19917,18861,19038,18146,24566,18109,70,0,16710
-1528,-1340,13800,0,0,0,0,0,0,21049,23676,19099,11228,19109,15495,71,5,16720
1396,4524,32764,0,0,0,0,0,0,19926,23891,12158,10636,15368,14875,73,3,16730
-704,-1268,15628,0,0,0,0,0,0,20809,24673,14422,10351,19124,19290,70,1,16740
1396,-1560,568,0,0,0,0,0,0,17130,16022,11460,8547,17183,15243,70,0,16750
-1044,-2656,3532,0,0,0,0,0,0,16243,13356,10556,13220,19178,15391,72,4,16760
348,-1688,17824,0,0,0,0,0,0,11314,12796,15180,14320,21077,16427,71,3,16770
1020,-664,24372,0,0,0,0,0,0,11203,10928,16209,12329,18080,16078,70,1,16780
368,-2704,-8400,0,0,0,0,0,0,11336,15867,15240,12166,21053,18335,71,0,16790
56,-1280,25200,0,0,0,0,0,0,12376,19157,16052,19365,24995,20833,71,3,16800
480,4556,32764,0,0,0,0,0,0,13090,19327,21163,22086,21827,24917,71,1,16810
-2004,-2384,1908,0,0,0,0,0,0,15904,15037,26966,19374,21117,26784,72,2,16820
520,1640,3112,0,0,0,0,0,0,10551,11151,20909,15126,24117,23911,71,1,16830
-840,5364,20640,0,0,0,0,0,0,20023,19232,16966,13116,23023,19889,71,1,16840
1540,-5968,32764,0,0,0,0,0,0,20570,19933,23054,16270,22955,24650,71,3,16850
680,3588,16876,0,0,0,0,0,0,22893,26492,23017,21006,21131,19146,72,1,16860
4600,3024,32764,0,0,0,0,0,0,24098,18843,22887,24830,23357,18289,71,2,16870
304,-2480,12588,0,0,0,0,0,0,15060,7467,19202,21398,19325,14487,73,2,16880
2492,-2428,7080,0,0,0,0,0,0,8338,10095,17454,17200,20233,20747,71,1,16890
3020,4664,9076,0,0,0,0,0,0,12957,19070,16498,21050,21063,23082,71,0,16900
2652,1364,32764,0,0,0,0,0,0,12430,13281,21783,21304,20238,18350,71,3,16910
-1720,-3504,30464,0,0,0,0,0,0,14486,17990,19134,15064,21087,15350,71,1,16920
-1008,-3744,-10272,0,0,0,0,0,0,15235,16365,16059,21209,28438,21843,72,2,16930
-4124,1512,29212,0,0,0,0,0,0,18802,17986,21034,23161,24773,23062,70,0,16940
668,4080,32764,0,0,0,0,0,0,22990,19077,24842,27098,24977,19085,72,3,16950
-356,-2748,10716,0,0,0,0,0,0,16408,14103,19457,21360,22031,15536,72,4,16960
1328,-1280,-848,0,0,0,0,0,0,14824,17705,11339,16193,22024,15420,71,1,16970
2560,4152,16508,0,0,0,0,0,0,21324,19069,15025,15304,25028,18885,71,0,16980
-636,-1168,32764,0,0,0,0,0,0,18073,18039,15105,13268,28624,21296,70,1,16990
328,-2000,19512,0,0,0,0,0,0,16737,17356,14550,23176,27969,22187,72,3,17000
884,876,-8648,0,0,0,0,0,0,18797,19909,17287,18100,27880,19147,71,4,17010
168,120,24928,0,0,0,0,0,0,14114,11164,20947,23747,21113,19165,71,0,17020
1024,4564,32764,0,0,0,0,0,0,9245,12183,19078,18448,25920,19460,72,1,17030
168,-2196,6004,0,0,0,0,0,0,13264,16919,22994,21181,25720,16095,71,1,17040
572,-476,9392,0,0,0,0,0,0,13173,12327,21035,24958,24751,17213,70,1,17050
520,4132,21712,0,0,0,0,0,0,12043,19887,18949,16991,21377,21099,71,2,17060
360,-5704,32764,0,0,0,0,0,0,18933,23700,21268,17069,17451,18909,70,1,17070
-1404,-1560,12860,0,0,0,0,0,0,22547,15202,19021,19230,22027,17287,72,4,17080
1676,-2256,-3500,0,0,0,0,0,0,15017,7306,21099,23251,23799,17505,71,0,17090
4728,840,32764,0,0,0,0,0,0,5295,5538,17013,17025,19083,12224,70,2,17100
-3736,-2656,32764,0,0,0,0,0,0,6426,9367,15458,10573,20188,18087,71,1,17110
92,-4216,5592,0,0,0,0,0,0,9099,14434,13341,11234,22030,17241,71,1,17120
-1736,1244,8740,0,0,0,0,0,0,11435,10362,12626,12358,21809,17265,70,0,17130
60,5252,32764,0,0,0,0,0,0,9420,16128,16115,14069,19172,18007,70,1,17140
1992,-224,20236,0,0,0,0,0,0,13353,17836,15296,13287,19890,19126,71,2,17150
-24,-1904,6524,0,0,0,0,0,0,19030,17203,15275,11347,22050,19290,70,1,17160
1948,3400,4216,0,0,0,0,0,0,20747,21184,14264,10569,21843,15402,71,0,17170
-1584,-12,26368,0,0,0,0,0,0,18165,21195,19197,16435,24796,17271,71,3,17180
-648,-912,28824,0,0,0,0,0,0,20924,18812,21965,18184,26832,20027,72,3,17190
548,-2072,-5688,0,0,0,0,0,0,19238,16899,21010,14968,19155,19155,71,2,17200
-3376,1528,32748,0,0,0,0,0,0,16706,18021,21007,18103,19869,19147,71,1,17210
-100,3372,32764,0,0,0,0,0,0,18078,16896,21768,19125,19122,20051,71,1,17220
200,-2052,8168,0,0,0,0,0,0,12180,13362,15560,18296,19126,22810,73,1,17230
68,-796,6660,0,0,0,0,0,0,10578,15980,17097,20158,23236,21118,70,0,17240
3096,4336,23572,0,0,0,0,0,0,14260,10315,24953,15070,22156,23899,71,2,17250
-1012,-2752,32764,0,0,0,0,0,0,5565,10398,22208,21314,21862,25858,73,5,17260
1268,-300,22060,0,0,0,0,0,0,11170,11405,21169,23733,21899,25000,70,1,17270
-672,-2428,-10628,0,0,0,0,0,0,7176,8421,19117,16876,24901,16415,72,0,17280
268,-1324,16888,0,0,0,0,0,0,10594,10366,19270,26825,23298,24007,71,2,17290
-636,-1000,32764,0,0,0,0,0,0,14836,12388,21242,18849,21447,21061,71,4,17300
-568,-1172,-628,0,0,0,0,0,0,9091,14068,18398,22849,24152,22034,70,2,17310
516,2148,-5276,0,0,0,0,0,0,12392,13286,25000,25177,19106,22884,70,0,17320
-400,3256,28664,0,0,0,0,0,0,15457,15227,26779,22956,24588,24768,70,1,17330
156,-5840,17860,0,0,0,0,0,0,16090,15168,25581,19169,20984,23216,72,2,17340
1380,-628,-3012,0,0,0,0,0,0,13249,16380,21839,17175,22945,19104,73,1,17350
376,-1484,12048,0,0,0,0,0,0,11224,11324,15121,23196,28728,19161,71,1,17360
1512,600,27116,0,0,0,0,0,0,11946,7409,21729,25139,32454,23148,70,2,17370
-2836,-992,23888,0,0,0,0,0,0,7480,11197,19445,22910,32844,25881,71,3,17380
1804,-2884,-6984,0,0,0,0,0,0,7299,11583,22918,23159,36604,26741,70,0,17390
124,1288,26164,0,0,0,0,0,0,10235,11010,19053,19076,29997,28492,70,6,17400
3612,440,32764,0,0,0,0,0,0,10393,13896,22019,14447,23969,26583,70,1,17410
712,1404,24376,0,0,0,0,0,0,15049,15243,21981,18070,19156,26616,70,1,17420
-1868,-3448,7032,0,0,0,0,0,0,18956,18801,17014,17144,27842,23355,70,0,17430
3128,4864,18836,0,0,0,0,0,0,17007,9567,19108,22164,30897,19120,72,3,17440
1120,-784,32764,0,0,0,0,0,0,5576,9042,19262,15242,27736,19147,71,4,17450
-648,-2492,-8016,0,0,0,0,0,0,9186,11148,19278,22968,23021,15261,71,1,17460
1436,2244,1336,0,0,0,0,0,0,10198,17330,23930,26774,22027,21124,71,0,17470
-224,2532,13628,0,0,0,0,0,0,17777,13488,26969,28704,28821,22809,70,1,17480
-2132,-868,6856,0,0,0,0,0,0,7715,8998,23306,15076,26539,24092,70,3,17490
2248,-2356,-1976,0,0,0,0,0,0,10643,9241,20777,21280,26707,22060,70,0,17500
800,1284,-5552,0,0,0,0,0,0,12324,12348,21953,21254,21786,17508,70,2,17510
-1308,1284,31340,0,0,0,0,0,0,14760,19319,18461,22916,27820,18351,71,1,17520
348,-3488,32764,0,0,0,0,0,0,11044,15028,20166,17074,26027,20216,71,1,17530
-1388,-1904,-9208,0,0,0,0,0,0,17259,18868,19781,15203,23809,17180,70,0,17540
1784,2328,13656,0,0,0,0,0,0,20058,23896,21046,18011,21015,17329,72,3,17550
2752,6156,32764,0,0,0,0,0,0,23038,23666,18267,21033,23939,19096,71,3,17560
3784,-2692,25820,0,0,0,0,0,0,21965,20694,12417,13398,19106,19142,70,1,17570
-3364,-1816,212,0,0,0,0,0,0,24978,22858,13323,12298,19919,21210,70,0,17580
4616,3320,15904,0,0,0,0,0,0,19693,14291,15111,16548,23306,22202,70,3,17590
2796,-692,32764,0,0,0,0,0,0,8446,8654,15538,19059,23752,15421,71,2,17600
1924,-1816,-1540,0,0,0,0,0,0,10025,11183,14094,20909,19302,11450,70,1,17610
5028,2500,3856,0,0,0,0,0,0,12048,11135,16043,15037,17547,9509,70,1,17620
-3076,-1932,21296,0,0,0,0,0,0,18952,14273,13011,18801,17918,9303,69,1,17630
1540,-2636,13656,0,0,0,0,0,0,12270,13298,15101,18154,17440,7763,70,4,17640
1576,4900,20852,0,0,0,0,0,0,14427,13217,9352,9398,18916,16848,69,0,17650
3812,-2972,32764,0,0,0,0,0,0,16839,20983,14090,12533,19158,19923,70,3,17660
-2864,-2900,4976,0,0,0,0,0,0,22771,20183,17327,11289,24859,19105,70,2,17670
1336,-1260,-11396,0,0,0,0,0,0,15051,21029,12424,10320,20205,20831,72,1,17680
1784,2084,29504,0,0,0,0,0,0,16382,17222,17219,15450,17212,21023,70,0,17690
-2508,-3076,32764,0,0,0,0,0,0,13976,15124,22978,19078,19895,19160,69,1,17700
-548,-2592,-8336,0,0,0,0,0,0,16990,17074,22162,19041,17566,17162,72,2,17710
-2088,1280,1076,0,0,0,0,0,0,20893,21567,19363,9560,15016,19837,70,0,17720
-3556,2544,32280,0,0,0,0,0,0,22169,20147,17155,11366,22743,19118,69,5,17730
-460,-3336,25252,0,0,0,0,0,0,18835,16019,19999,20802,23043,17346,70,1,17740
800,-4292,-3820,0,0,0,0,0,0,14322,16811,22995,18251,19871,18274,69,2,17750
1544,3168,10544,0,0,0,0,0,0,16420,23937,16512,15555,19473,14143,69,0,17760
-2044,2792,32764,0,0,0,0,0,0,22979,22868,15264,13548,14282,12298,72,1,17770
1252,-2272,26620,0,0,0,0,0,0,22952,20006,13052,18331,21085,13462,70,2,17780
-1720,-3772,-11132,0,0,0,0,0,0,19645,17356,18785,21933,26743,17312,71,1,17790
1840,1320,29508,0,0,0,0,0,0,15057,12312,20131,25891,30150,22116,69,1,17800
1952,3764,32764,0,0,0,0,0,0,10345,15204,19161,22666,26678,19939,70,3,17810
720,292,14100,0,0,0,0,0,0,17985,24650,25675,23231,21270,19116,70,2,17820
848,-1912,15728,0,0,0,0,0,0,24649,22174,24941,22831,21210,19316,69,0,17830
1512,2940,30100,0,0,0,0,0,0,21580,18025,24830,21334,24990,19092,69,2,17840
-756,3268,22656,0,0,0,0,0,0,22803,18925,21086,19069,26959,22625,72,2,17850
3428,-2164,7964,0,0,0,0,0,0,22799,16874,24966,21099,27756,22210,70,2,17860
-1424,-3372,5716,0,0,0,0,0,0,13203,11309,23908,24144,23053,17348,69,1,17870
-1804,-2556,16504,0,0,0,0,0,0,10211,10904,22867,23170,24054,19129,69,1,17880
